event_id,timestamp,firewall_name,action,direction,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,duration_sec,country,alert_flag,rule_triggered
FW-201341,2026-05-13 04:28:27,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,42072,192.168.2.158,399,47,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201342,2026-05-13 04:28:28,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,19622,192.168.2.158,330,72,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201343,2026-05-13 04:28:29,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,43186,192.168.2.158,867,46,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201345,2026-05-13 04:28:31,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,58716,192.168.2.158,58,79,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201303,2026-05-13 04:28:32,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,29694,192.168.2.158,364,45,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201304,2026-05-13 04:28:34,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,57515,192.168.2.158,281,55,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201349,2026-05-13 04:28:35,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,57205,192.168.2.158,768,77,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201351,2026-05-13 04:28:37,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,64519,192.168.2.158,306,58,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201306,2026-05-13 04:28:38,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,20260,192.168.2.158,654,75,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201353,2026-05-13 04:28:39,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,43885,192.168.2.158,245,50,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201357,2026-05-13 04:28:43,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,35566,192.168.2.158,150,69,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201358,2026-05-13 04:28:44,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,61758,192.168.2.158,315,40,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201359,2026-05-13 04:28:45,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,6895,192.168.2.158,476,71,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201362,2026-05-13 04:28:48,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,56632,192.168.2.158,759,55,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201363,2026-05-13 04:28:49,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,31282,192.168.2.158,258,75,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201312,2026-05-13 04:28:50,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,30549,192.168.2.158,151,58,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201295,2026-05-13 04:28:51,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,21983,192.168.2.158,271,74,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201365,2026-05-13 04:28:51,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,61897,192.168.2.158,848,54,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201370,2026-05-13 04:28:56,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,60103,192.168.2.158,60,63,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201297,2026-05-13 04:28:57,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,41762,192.168.2.158,372,65,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201371,2026-05-13 04:28:57,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,30367,192.168.2.158,647,53,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201316,2026-05-13 04:28:58,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,3768,192.168.2.158,21,40,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201372,2026-05-13 04:28:58,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,57202,192.168.2.158,527,61,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201373,2026-05-13 04:28:59,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,52490,192.168.2.158,371,77,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201374,2026-05-13 04:29:00,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,63850,192.168.2.158,495,52,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201377,2026-05-13 04:29:03,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,9457,192.168.2.158,545,73,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201378,2026-05-13 04:29:04,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,26665,192.168.2.158,53,58,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201380,2026-05-13 04:29:06,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,41950,192.168.2.158,507,78,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201383,2026-05-13 04:29:09,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,23097,192.168.2.158,594,65,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201302,2026-05-13 04:29:12,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,31432,192.168.2.158,549,71,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201324,2026-05-13 04:29:14,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,64571,192.168.2.158,50,80,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201325,2026-05-13 04:29:16,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,19937,192.168.2.158,658,71,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201309,2026-05-13 04:29:33,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,31593,192.168.2.158,99,44,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201334,2026-05-13 04:29:34,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,55089,192.168.2.158,435,78,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201310,2026-05-13 04:29:36,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,21875,192.168.2.158,602,69,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201313,2026-05-13 04:29:45,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,47230,192.168.2.158,792,48,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201314,2026-05-13 04:29:48,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,36496,192.168.2.158,482,71,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201315,2026-05-13 04:29:51,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,32863,192.168.2.158,187,72,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201346,2026-05-13 04:29:58,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,63126,192.168.2.158,818,60,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201320,2026-05-13 04:30:06,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,9735,192.168.2.158,508,47,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201350,2026-05-13 04:30:06,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,24566,192.168.2.158,71,41,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201321,2026-05-13 04:30:09,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,36335,192.168.2.158,933,57,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201354,2026-05-13 04:30:14,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,55642,192.168.2.158,409,75,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201323,2026-05-13 04:30:15,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,39628,192.168.2.158,880,68,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201326,2026-05-13 04:30:24,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,20999,192.168.2.158,561,43,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201360,2026-05-13 04:30:26,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,64908,192.168.2.158,121,68,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201327,2026-05-13 04:30:27,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,46152,192.168.2.158,376,78,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201361,2026-05-13 04:30:28,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,57614,192.168.2.158,75,80,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201328,2026-05-13 04:30:30,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,27874,192.168.2.158,11,49,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201329,2026-05-13 04:30:33,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,20432,192.168.2.158,923,40,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201364,2026-05-13 04:30:34,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,64979,192.168.2.158,916,70,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201330,2026-05-13 04:30:36,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,23436,192.168.2.158,918,49,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201366,2026-05-13 04:30:38,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,34004,192.168.2.158,888,65,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201333,2026-05-13 04:30:45,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,2863,192.168.2.158,1019,45,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201335,2026-05-13 04:30:51,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,32665,192.168.2.158,770,46,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201336,2026-05-13 04:30:54,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,18820,192.168.2.158,69,64,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201375,2026-05-13 04:30:56,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,65298,192.168.2.158,850,51,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201376,2026-05-13 04:30:58,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,64086,192.168.2.158,198,75,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201338,2026-05-13 04:31:00,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,20958,192.168.2.158,352,80,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201339,2026-05-13 04:31:03,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,48628,192.168.2.158,803,69,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201340,2026-05-13 04:31:06,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,18497,192.168.2.158,49,70,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201381,2026-05-13 04:31:08,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,55440,192.168.2.158,957,74,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201344,2026-05-13 04:31:18,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,3460,192.168.2.158,1016,78,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201347,2026-05-13 04:31:27,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,9296,192.168.2.158,898,54,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201348,2026-05-13 04:31:30,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,26232,192.168.2.158,714,49,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201352,2026-05-13 04:31:42,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,38998,192.168.2.158,517,60,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201355,2026-05-13 04:31:51,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,15146,192.168.2.158,725,64,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201356,2026-05-13 04:31:54,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,42226,192.168.2.158,769,77,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201367,2026-05-13 04:32:27,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,63998,192.168.2.158,451,78,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201368,2026-05-13 04:32:30,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,57548,192.168.2.158,1010,62,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201369,2026-05-13 04:32:33,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,62205,192.168.2.158,357,45,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201379,2026-05-13 04:33:03,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,35152,192.168.2.158,653,77,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201382,2026-05-13 04:33:12,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,2572,192.168.2.158,12,40,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201692,2026-05-13 05:39:44,FW-BRANCH-04,Block,Inbound,UDP,179.43.128.55,42090,192.168.3.2,445,320,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200875,2026-05-13 06:06:23,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.1.212,54670,103.197.206.99,80,20111,172192,97,India,None,ALLOW_OUTBOUND_WEB
FW-202352,2026-05-13 06:25:18,FW-BRANCH-04,Block,Inbound,DNS,103.1.16.204,49972,192.168.1.52,21,476,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200705,2026-05-13 06:26:03,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.215,7027,103.92.195.254,443,48481,91328,243,India,None,ALLOW_OUTBOUND_WEB
FW-200234,2026-05-13 07:07:05,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.219,18775,103.23.171.237,8080,14005,196769,290,India,None,ALLOW_OUTBOUND_WEB
FW-200786,2026-05-13 07:09:59,FW-CORE-01,Allow,Outbound,HTTPS,192.168.2.31,40249,103.104.189.36,80,8993,120145,219,USA,None,ALLOW_OUTBOUND_WEB
FW-202322,2026-05-13 07:49:06,FW-DMZ-03,Block,Inbound,DNS,103.27.227.219,38123,192.168.2.76,21,55,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200378,2026-05-13 09:02:57,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.4.204,39695,103.136.15.213,8080,30025,103150,9,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200210,2026-05-13 09:39:48,FW-EDGE-02,Allow,Outbound,TCP,192.168.2.123,50522,103.1.16.204,443,7954,122021,36,UK,None,ALLOW_OUTBOUND_WEB
FW-200037,2026-05-13 10:13:22,FW-EDGE-02,Allow,Outbound,HTTP,192.168.1.66,28592,103.191.85.218,80,7390,118001,141,USA,None,ALLOW_OUTBOUND_WEB
FW-201794,2026-05-13 10:47:20,FW-BRANCH-04,Block,Inbound,UDP,91.191.209.33,17886,192.168.3.163,3389,484,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201892,2026-05-13 11:40:22,FW-EDGE-02,Block,Inbound,UDP,179.43.128.55,35854,192.168.1.85,3306,147,0,0,North Korea,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202224,2026-05-13 12:19:19,FW-BRANCH-04,Block,Inbound,DNS,103.199.236.142,34098,192.168.3.219,53,242,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-201746,2026-05-13 13:17:10,FW-CORE-01,Block,Inbound,UDP,185.220.101.45,41240,192.168.1.85,1433,398,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202028,2026-05-13 13:30:02,FW-EDGE-02,Block,Inbound,TCP,179.43.128.55,53236,192.168.3.171,22,203,87,5,China,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-200333,2026-05-13 14:06:02,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.4.247,25666,103.120.30.222,53,45057,130101,204,USA,None,ALLOW_OUTBOUND_WEB
FW-200086,2026-05-13 16:01:21,FW-EDGE-02,Allow,Outbound,DNS,192.168.5.86,53012,103.52.179.144,8080,43169,169826,99,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200837,2026-05-13 16:48:29,FW-CORE-01,Allow,Outbound,DNS,192.168.1.63,1944,103.32.90.240,8080,26905,189423,241,USA,None,ALLOW_OUTBOUND_WEB
FW-201771,2026-05-13 17:41:34,FW-BRANCH-04,Block,Inbound,UDP,198.199.119.148,55194,192.168.1.85,445,246,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201861,2026-05-13 18:34:17,FW-EDGE-02,Block,Inbound,UDP,103.76.228.12,55564,192.168.3.73,445,364,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200771,2026-05-13 18:50:56,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.219,20063,103.121.53.58,8080,27256,30649,229,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200887,2026-05-13 20:18:51,FW-DMZ-03,Allow,Outbound,HTTP,192.168.1.66,64164,103.167.121.211,443,16097,109608,247,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202308,2026-05-13 22:44:19,FW-BRANCH-04,Block,Inbound,TCP,103.180.3.62,52486,192.168.1.51,25,355,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-201998,2026-05-13 23:16:56,FW-CORE-01,Block,Inbound,TCP,179.43.128.55,31741,192.168.2.31,3389,192,81,4,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200120,2026-05-13 23:23:58,FW-CORE-01,Allow,Outbound,HTTP,192.168.2.158,3119,103.52.179.144,53,34376,185033,92,USA,None,ALLOW_OUTBOUND_WEB
FW-201134,2026-05-13 23:49:52,FW-EDGE-02,Allow,Outbound,HTTP,192.168.3.219,14070,103.124.38.195,8080,27786,187822,147,UK,None,ALLOW_OUTBOUND_WEB
FW-201139,2026-05-13 23:53:46,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.130,53764,103.9.14.127,8080,19783,118208,100,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201696,2026-05-14 01:35:22,FW-DMZ-03,Block,Inbound,UDP,91.191.209.33,19925,192.168.4.131,5432,282,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202124,2026-05-14 03:42:43,FW-BRANCH-04,Allow,Outbound,TCP,192.168.4.247,44727,45.33.32.156,443,45099673,371,447,Iran,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-200628,2026-05-14 03:51:04,FW-CORE-01,Allow,Outbound,DNS,192.168.4.215,24573,103.154.107.126,8080,40568,8585,216,UK,None,ALLOW_OUTBOUND_WEB
FW-201733,2026-05-14 03:55:10,FW-BRANCH-04,Block,Inbound,TCP,91.191.209.33,56414,192.168.5.86,1433,70,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201841,2026-05-14 04:10:41,FW-BRANCH-04,Block,Inbound,UDP,185.220.101.45,46740,192.168.4.210,5432,421,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200540,2026-05-14 04:30:35,FW-CORE-01,Allow,Outbound,DNS,192.168.1.206,36765,103.154.107.126,8080,2736,158603,232,USA,None,ALLOW_OUTBOUND_WEB
FW-200200,2026-05-14 05:18:37,FW-BRANCH-04,Allow,Outbound,TCP,192.168.2.76,15396,103.111.31.66,80,24700,87939,164,UK,None,ALLOW_OUTBOUND_WEB
FW-202189,2026-05-14 05:34:40,FW-CORE-01,Block,Inbound,HTTPS,103.27.227.219,5268,192.168.2.39,25,372,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-202010,2026-05-14 05:40:07,FW-BRANCH-04,Block,Inbound,TCP,179.43.128.55,64353,192.168.5.101,3389,222,94,5,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-201840,2026-05-14 06:51:31,FW-BRANCH-04,Block,Inbound,TCP,194.165.16.72,52618,192.168.5.48,3389,109,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200655,2026-05-14 06:56:34,FW-BRANCH-04,Allow,Outbound,DNS,192.168.2.62,42409,103.4.243.253,443,38047,199353,231,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201031,2026-05-14 07:45:52,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.2.144,8299,103.148.183.188,80,7451,136470,161,India,None,ALLOW_OUTBOUND_WEB
FW-200818,2026-05-14 07:52:39,FW-DMZ-03,Allow,Outbound,HTTP,192.168.5.143,31854,103.113.153.181,80,3767,35668,150,USA,None,ALLOW_OUTBOUND_WEB
FW-201186,2026-05-14 08:13:16,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.130,41857,103.198.250.104,8080,6458,65073,81,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200716,2026-05-14 08:35:30,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.24,52925,103.35.62.67,8080,21994,190328,148,USA,None,ALLOW_OUTBOUND_WEB
FW-200619,2026-05-14 09:05:57,FW-BRANCH-04,Allow,Outbound,TCP,192.168.2.31,10267,103.162.11.191,443,7378,35585,36,India,None,ALLOW_OUTBOUND_WEB
FW-200271,2026-05-14 10:46:51,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.101,20834,103.197.206.99,53,14281,145205,69,India,None,ALLOW_OUTBOUND_WEB
FW-201795,2026-05-14 11:17:03,FW-DMZ-03,Block,Inbound,TCP,222.186.175.12,54042,192.168.3.130,3306,461,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200927,2026-05-14 11:32:23,FW-BRANCH-04,Allow,Outbound,TCP,192.168.5.143,1911,103.23.25.148,8080,34218,66087,278,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200323,2026-05-14 11:53:44,FW-EDGE-02,Allow,Outbound,TCP,192.168.4.50,20676,103.167.121.211,443,14039,70280,78,UK,None,ALLOW_OUTBOUND_WEB
FW-200691,2026-05-14 12:23:32,FW-EDGE-02,Allow,Outbound,TCP,192.168.5.84,21433,103.24.5.216,8080,16367,21632,219,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200436,2026-05-14 12:53:45,FW-EDGE-02,Allow,Outbound,DNS,192.168.2.31,18634,103.138.250.28,443,15440,154137,134,USA,None,ALLOW_OUTBOUND_WEB
FW-200312,2026-05-14 13:29:21,FW-BRANCH-04,Allow,Outbound,TCP,192.168.3.163,36853,103.198.250.104,443,32908,28646,106,USA,None,ALLOW_OUTBOUND_WEB
FW-200931,2026-05-14 14:11:13,FW-CORE-01,Allow,Outbound,DNS,192.168.1.63,28428,103.121.53.58,53,25235,31958,55,India,None,ALLOW_OUTBOUND_WEB
FW-200583,2026-05-14 14:12:15,FW-EDGE-02,Allow,Outbound,TCP,192.168.3.2,34182,103.178.168.25,53,40579,46179,52,UK,None,ALLOW_OUTBOUND_WEB
FW-200725,2026-05-14 15:24:21,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.4.210,20161,103.54.198.215,53,28041,190309,86,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200701,2026-05-14 15:38:03,FW-CORE-01,Allow,Outbound,TCP,192.168.2.76,17908,103.70.114.161,443,18334,120078,196,USA,None,ALLOW_OUTBOUND_WEB
FW-200834,2026-05-14 16:03:12,FW-CORE-01,Allow,Outbound,DNS,192.168.5.48,30318,103.136.15.213,80,45184,137223,275,UK,None,ALLOW_OUTBOUND_WEB
FW-200698,2026-05-14 18:15:31,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.2.158,57971,103.194.232.7,80,25264,137072,120,UK,None,ALLOW_OUTBOUND_WEB
FW-200137,2026-05-14 18:20:18,FW-CORE-01,Allow,Outbound,DNS,192.168.2.144,31784,103.162.11.191,443,46788,26746,170,India,None,ALLOW_OUTBOUND_WEB
FW-201028,2026-05-14 19:29:54,FW-BRANCH-04,Allow,Outbound,DNS,192.168.1.51,33098,103.52.179.144,8080,28350,64372,160,UK,None,ALLOW_OUTBOUND_WEB
FW-200593,2026-05-14 21:33:45,FW-EDGE-02,Allow,Outbound,DNS,192.168.4.215,58556,103.70.114.161,80,20821,146657,28,UK,None,ALLOW_OUTBOUND_WEB
FW-201095,2026-05-14 21:39:42,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.3.9,22727,103.38.77.136,80,49102,159982,217,India,None,ALLOW_OUTBOUND_WEB
FW-202075,2026-05-14 23:21:03,FW-BRANCH-04,Allow,Inbound,TCP,198.199.119.148,24545,192.168.3.144,22,75,174,1,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-201760,2026-05-15 01:08:52,FW-EDGE-02,Block,Inbound,TCP,185.220.101.45,41040,192.168.2.158,3389,100,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200734,2026-05-15 02:25:28,FW-EDGE-02,Allow,Outbound,HTTP,192.168.5.24,17005,103.182.190.55,80,10029,17481,293,USA,None,ALLOW_OUTBOUND_WEB
FW-200537,2026-05-15 02:55:40,FW-BRANCH-04,Allow,Outbound,DNS,192.168.5.32,42975,103.198.250.104,443,18125,39920,106,UK,None,ALLOW_OUTBOUND_WEB
FW-200279,2026-05-15 03:57:26,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.3.2,4601,103.191.85.218,80,14194,109987,32,UK,None,ALLOW_OUTBOUND_WEB
FW-200598,2026-05-15 03:58:58,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.1.66,9853,103.39.7.13,80,24357,82551,68,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200768,2026-05-15 04:58:36,FW-BRANCH-04,Allow,Outbound,TCP,192.168.5.101,48996,103.104.189.36,53,11202,120976,5,India,None,ALLOW_OUTBOUND_WEB
FW-200318,2026-05-15 04:59:39,FW-CORE-01,Allow,Outbound,HTTP,192.168.4.247,16830,103.167.121.211,443,27427,168472,273,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202175,2026-05-15 05:27:52,FW-BRANCH-04,Block,Inbound,DNS,103.23.25.148,28848,192.168.3.171,25,226,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-202339,2026-05-15 05:55:05,FW-EDGE-02,Block,Inbound,HTTP,103.138.250.28,64955,192.168.4.131,22,79,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-200388,2026-05-15 06:09:34,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.4.215,9027,103.194.232.7,8080,10931,107277,43,UK,None,ALLOW_OUTBOUND_WEB
FW-201751,2026-05-15 06:21:10,FW-CORE-01,Block,Inbound,UDP,198.199.119.148,30373,192.168.4.46,445,426,0,0,North Korea,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200399,2026-05-15 07:42:10,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.4.210,20963,103.138.250.28,80,33305,65671,59,USA,None,ALLOW_OUTBOUND_WEB
